date,ticker,direction,score,confidence,price_at_rec,entry_stock,stop_stock,tp1_stock,tp2_stock,tp3_stock,expiry,premium,strike,iv,dte_num,rec_kind,entry_chased,setup_pct,wait_tier,scanned_at,premium_quality,premium_quality_note,bs_fair_price,opt_bid,opt_ask,spread_pct,oi,tp1_rr_live,chase_pct,spy_regime,rec_note,telegram_sent,telegram_sent_at,telegram_kind,entry_hit,entry_hit_date,exit_date,exit_stock,exit_premium,exit_premium_source,status,result_pct,option_pnl_pct,days_to_entry,days_held,mfe_pct,mae_pct,hold_expiry_pct,expiry_premium,expiry_premium_source,option_pnl_expiry_pct,data_quality,data_quality_note
2026-08-12,SMCX,CALL,10,48,12.21,11.97,10.28,12.43,13.38,14.7,2026-08-21,1.25,12.0,1.5469,9.0,WAIT_HOT,True,81.0,HOT,2026-08-12 13:52 UTC,market,mid سوق (Bid/Ask) · BS≈$1.29,1.29,1.15,1.35,0.1481,945.0,0.1,2.01,BULL,مطاردة >0.8% — السعر تجاوز Entry ($11.97) وR:R الحي 1:0.1 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈81% · زخم قوي محتمل (مجال TP2 R:R حي 1:0.6) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-12T13:52:46Z,WAIT_HOT,True,2026-08-12,2026-08-12,12.43,1.6,market,tp1_hit,3.84,28.0,0.0,0.0,7.74,12.49,,1.5,market,20.0,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-12,INTC,CALL,23,91,100.96,100.96,99.14,103.51,106.06,109.34,2026-08-14,2.74,101.0,0.7246,2.0,BUY,False,99.0,FIRE,2026-08-12 14:23 UTC,market,mid سوق (Bid/Ask) · BS≈$2.15,2.15,2.68,2.8,0.0429,4750.0,1.4,0.0,BULL,Entry تحقق + اختراق قوي رغم الاتجاه المختلط,True,2026-08-12T14:24:50Z,BUY,True,2026-08-12,2026-08-13,103.51,4.25,market,tp1_hit,2.53,55.11,0.0,1.0,6.55,0.83,1.53,1.45,market,-47.08,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-12,SMCI,CALL,25,94,35.79,35.07,33.58,37.17,39.09,41.48,2026-08-14,1.0,36.0,0.8564,2.0,WAIT_HOT,True,99.0,FIRE,2026-08-12 15:31 UTC,market,mid سوق (Bid/Ask) · BS≈$0.81,0.81,0.97,1.04,0.0673,6826.0,0.6,2.05,BULL,مطاردة >0.8% — السعر تجاوز Entry ($35.07) وR:R الحي 1:0.6 — ادخل عند رجوع Entry · مطاردة 2.1% — الشروط ≈99% · زخم قوي محتمل (مجال TP2 R:R حي 1:1.5) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-12T14:24:50Z,WAIT_HOT,True,2026-08-12,2026-08-12,37.17,2.0,market,tp1_hit,5.99,100.0,0.0,0.0,8.78,3.22,13.6,3.78,market,278.0,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-12,KORU,CALL,18,72,19.98,19.98,19.26,20.98,21.98,23.27,2026-08-14,1.1,20.0,1.5625,2.0,WAIT_HOT,False,88.0,HOT,2026-08-12 14:23 UTC,market,mid سوق (Bid/Ask) · BS≈$0.91,0.91,1.05,1.15,0.087,7804.0,1.4,0.0,BULL,شروط التنفيذ شبه مكتملة لكن الاتجاه غير مؤكد — انتظر تأكيد الزخم · السعر عند/فوق Entry · الشروط ≈88% — جاهز لدخول يدوي عند لمس Entry (ليست BUY تلقائي),True,2026-08-12T14:24:51Z,WAIT_HOT,True,2026-08-12,2026-08-13,20.98,1.5,market,tp1_hit,5.01,36.36,0.0,1.0,10.56,1.8,8.11,1.58,market,43.64,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-12,DRAM,CALL,18,72,54.59,54.59,53.2,56.1,58.66,62.97,2026-08-14,1.43,54.5,0.71,2.0,WAIT_HOT,False,78.0,HOT,2026-08-12 14:23 UTC,market,mid سوق (Bid/Ask) · BS≈$1.20,1.2,1.42,1.44,0.0139,1398.0,1.1,0.0,BULL,انتظر تأكيد الاختراق · الشروط ≈78% — جاهز لدخول يدوي عند لمس Entry (ليست BUY تلقائي),True,2026-08-12T14:24:55Z,WAIT_HOT,True,2026-08-12,2026-08-13,56.1,2.69,market,tp1_hit,2.77,88.11,0.0,1.0,6.58,1.36,5.0,2.55,market,78.32,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-12,NVDA,CALL,21,88,$224.99,224.99,223.0,227.63,233.27,240.82,2026-08-14,2.66,225.0,0.4124,1.0,BUY,False,99.0,FIRE,2026-08-13 14:52 UTC,market,mid سوق (Bid/Ask) · BS≈$1.95,1.95,2.65,2.67,0.0075,65376.0,1.3,0.0,BULL,Entry تحقق + الاتجاه والزخم مناسبان,True,2026-08-13T14:53:30Z,BUY,True,2026-08-12,2026-08-14,225.16,0.22,market,expired,0.08,-91.73,0.0,2.0,1.11,2.13,0.08,0.22,market,-91.73,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-12,SMCI,CALL,24,94,35.74,35.03,33.58,37.17,39.09,41.48,2026-08-14,1.71,35.5,1.2344,2.0,WAIT_HOT,True,99.0,FIRE,2026-08-12 14:52 UTC,market,mid سوق (Bid/Ask) · BS≈$1.43,1.43,1.65,1.76,0.0625,1918.0,0.7,2.03,BULL,مطاردة >0.8% — السعر تجاوز Entry ($35.03) وR:R الحي 1:0.7 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈99% · زخم قوي محتمل (مجال TP2 R:R حي 1:1.6) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-12T14:53:21Z,WAIT_HOT,True,2026-08-12,2026-08-12,37.17,2.42,market,tp1_hit,6.11,41.52,0.0,0.0,8.91,3.11,13.73,4.45,market,160.23,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-12,RAM,PUT,15,61,12.03,12.03,12.52,11.39,10.75,9.81,2026-08-21,1.05,12.0,1.3359,9.0,WAIT_HOT,False,86.0,HOT,2026-08-12 15:46 UTC,market,mid سوق (Bid/Ask) · BS≈$0.98,0.98,1.0,1.1,0.0909,1705.0,1.3,0.0,BULL,PUT مرفوض — SPY صاعد (فلتر اتجاه) — مراقبة فقط · الشروط ≈86% — جاهز لدخول يدوي عند لمس Entry (ليست BUY تلقائي),True,2026-08-12T14:53:22Z,WAIT_HOT,True,2026-08-12,2026-08-13,12.52,0.57,market,stop_hit,-4.07,-45.71,0.0,1.0,2.74,12.88,,0.13,market,-87.62,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-12,CBRG,CALL,16,71,6.23,6.11,5.62,6.45,7.08,8.05,2026-08-21,1.07,6.0,2.3359,9.0,WAIT_HOT,True,99.0,FIRE,2026-08-12 14:52 UTC,market,mid سوق (Bid/Ask) · BS≈$1.01,1.01,1.0,1.15,0.1304,5421.0,0.4,1.96,BULL,مطاردة >0.8% — السعر تجاوز Entry ($6.11) وR:R الحي 1:0.4 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈99% · زخم قوي محتمل (مجال TP2 R:R حي 1:1.4) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-12T14:53:23Z,WAIT_HOT,True,2026-08-12,2026-08-12,6.45,1.4,market,tp1_hit,5.56,30.84,0.0,0.0,13.26,5.73,,0.6,market,-43.93,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-12,AMZN,CALL,21,88,$268.77,268.77,266.08,273.23,278.31,283.22,2026-08-14,1.77,270.0,0.2356,2.0,BUY,False,99.0,FIRE,2026-08-12 16:38 UTC,market,mid سوق (Bid/Ask) · BS≈$1.36,1.36,1.76,1.78,0.0112,4326.0,1.7,0.0,BULL,Entry تحقق + الاتجاه والزخم مناسبان,True,2026-08-12T16:39:23Z,BUY,True,2026-08-12,2026-08-13,266.08,0.34,market,stop_hit,-1.0,-80.79,0.0,1.0,1.74,1.51,-2.28,0.01,market,-99.44,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-12,AMZN,PUT,19,78,$267.28,272.63,275.09,262.01,248.0,243.08,2026-08-14,2.52,267.5,0.2583,2.0,WAIT_HOT,True,81.0,HOT,2026-08-12 20:51 UTC,market,mid سوق (Bid/Ask) · BS≈$2.11,2.11,2.44,2.61,0.0651,4093.0,0.7,1.96,BULL,PUT مرفوض — SPY صاعد (فلتر اتجاه) — مراقبة فقط · مطاردة 2.0% — الشروط ≈81% · زخم قوي محتمل (مجال TP2 R:R حي 1:2.5) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-12T15:47:36Z,WAIT_HOT,True,2026-08-12,2026-08-14,262.65,4.98,market,expired,3.66,97.62,0.0,2.0,3.74,0.3,3.66,4.98,market,97.62,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-12,SMCI,CALL,27,94,37.29,36.54,33.58,37.49,39.42,41.84,2026-08-14,1.08,37.5,0.8477,2.0,WAIT_HOT,True,99.0,FIRE,2026-08-12 17:38 UTC,market,mid سوق (Bid/Ask) · BS≈$0.84,0.84,1.06,1.1,0.0364,1154.0,0.1,2.05,BULL,مطاردة >0.8% — السعر تجاوز Entry ($36.54) وR:R الحي 1:0.1 — ادخل عند رجوع Entry · مطاردة 2.1% — الشروط ≈99% · زخم قوي محتمل (مجال TP2 R:R حي 1:0.6) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-12T17:39:11Z,WAIT_HOT,True,2026-08-12,2026-08-12,37.49,1.15,market,tp1_hit,2.6,6.48,0.0,0.0,4.41,7.12,9.03,2.18,market,101.85,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-12,CRWV,CALL,21,88,107.73,107.73,104.11,111.82,118.93,127.82,2026-08-14,2.97,108.0,0.7969,2.0,WAIT_HOT,False,87.0,HOT,2026-08-12 20:51 UTC,market,mid سوق (Bid/Ask) · BS≈$2.42,2.42,2.9,3.05,0.0492,653.0,1.1,0.0,BULL,انتظر تأكيد الاختراق · الشروط ≈87% — جاهز لدخول يدوي عند لمس Entry (ليست BUY تلقائي),True,2026-08-12T17:39:12Z,WAIT_HOT,True,2026-08-12,2026-08-13,111.82,1.29,market,tp1_hit,3.8,-56.57,0.0,1.0,9.06,2.13,-2.29,0.03,market,-98.99,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-12,GOOG,PUT,18,66,$340.88,340.88,344.22,336.21,330.41,323.74,2026-08-14,2.42,340.0,0.2389,2.0,WAIT_HOT,False,86.0,HOT,2026-08-12 17:45 UTC,market,mid سوق (Bid/Ask) · BS≈$1.94,1.94,2.38,2.46,0.0325,2863.0,1.4,0.0,BULL,PUT مرفوض — SPY صاعد (فلتر اتجاه) — مراقبة فقط · الشروط ≈86% — جاهز لدخول يدوي عند لمس Entry (ليست BUY تلقائي),True,2026-08-12T17:46:50Z,WAIT_HOT,True,2026-08-12,2026-08-13,344.22,0.64,market,stop_hit,-0.98,-73.55,0.0,1.0,0.31,1.45,-0.78,0.01,market,-99.59,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-12,AAOX,CALL,15,62,21.86,21.42,18.26,22.87,24.32,28.13,2026-08-21,2.78,22.0,1.9805,9.0,WAIT_HOT,True,87.0,HOT,2026-08-12 17:45 UTC,market,mid سوق (Bid/Ask) · BS≈$2.65,2.65,2.6,2.95,0.1186,183.0,0.3,2.05,BULL,مطاردة >0.8% — السعر تجاوز Entry ($21.42) وR:R الحي 1:0.3 — ادخل عند رجوع Entry · مطاردة 2.1% — الشروط ≈87% · زخم قوي محتمل (مجال TP2 R:R حي 1:0.7) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-12T17:46:51Z,WAIT_HOT,True,2026-08-12,2026-08-14,22.87,3.95,market,tp1_hit,6.77,42.09,0.0,2.0,16.71,14.66,,4.52,market,62.59,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-12,SMCI,CALL,28,94,37.89,37.13,33.57,38.15,40.12,42.58,2026-08-14,1.12,38.0,0.8594,2.0,WAIT_HOT,True,99.0,FIRE,2026-08-12 19:51 UTC,market,mid سوق (Bid/Ask) · BS≈$0.91,0.91,1.1,1.15,0.0435,4727.0,0.1,2.05,BULL,مطاردة >0.8% — السعر تجاوز Entry ($37.13) وR:R الحي 1:0.1 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈99% · زخم قوي محتمل (مجال TP2 R:R حي 1:0.5) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-12T18:33:42Z,WAIT_HOT,True,2026-08-12,2026-08-13,38.15,1.52,market,tp1_hit,2.75,35.71,0.0,1.0,13.95,8.59,7.3,1.81,market,61.61,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-12,QMCO,CALL,19,75,21.94,21.5,19.75,22.22,23.61,25.35,2026-08-21,1.23,22.5,1.0645,9.0,WAIT_HOT,True,99.0,FIRE,2026-08-12 19:51 UTC,market,mid سوق (Bid/Ask) · BS≈$1.23,1.23,1.15,1.3,0.1154,391.0,0.1,2.05,BULL,مطاردة >0.8% — السعر تجاوز Entry ($21.50) وR:R الحي 1:0.1 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈99% · زخم قوي محتمل (مجال TP2 R:R حي 1:0.8) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-12T18:33:43Z,WAIT_HOT,True,2026-08-12,2026-08-13,22.22,2.9,market,tp1_hit,3.35,135.77,0.0,1.0,15.95,6.93,,3.0,market,143.9,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-12,SPY,CALL,18,78,$773.58,770.98,768.34,776.85,783.6,792.04,2026-08-14,1.84,775.0,0.0891,2.0,WAIT_HOT,False,99.0,FIRE,2026-08-12 18:42 UTC,market,mid سوق (Bid/Ask) · BS≈$1.50,1.5,1.83,1.85,0.0108,85147.0,0.6,0.0,BULL,R:R الحي 1:0.6 ضعيف — انتظر رجوع قرب Entry · الشروط ≈99% — جاهز لدخول يدوي عند Entry/تراجع (ليست BUY تلقائي؛ شبه مكتملة),True,2026-08-12T18:42:57Z,WAIT_HOT,True,2026-08-12,2026-08-13,776.85,3.53,market,tp1_hit,0.76,91.85,0.0,1.0,1.09,0.0,0.7,0.97,market,-47.28,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-12,SMCX,CALL,16,68,12.75,12.49,10.28,12.96,13.98,15.34,2026-08-21,1.15,13.0,1.4922,9.0,WAIT_HOT,True,98.0,FIRE,2026-08-12 19:51 UTC,market,mid سوق (Bid/Ask) · BS≈$1.09,1.09,1.1,1.2,0.0833,418.0,0.1,2.08,BULL,مطاردة >0.8% — السعر تجاوز Entry ($12.49) وR:R الحي 1:0.1 — ادخل عند رجوع Entry · مطاردة 2.1% — الشروط ≈98% · زخم قوي محتمل (مجال TP2 R:R حي 1:0.5) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-12T19:43:04Z,WAIT_HOT,True,2026-08-12,2026-08-13,12.96,1.47,market,tp1_hit,3.76,27.83,0.0,1.0,25.78,16.13,,0.93,market,-19.13,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-12,CWVX,CALL,15,68,25.43,24.92,23.77,26.8,29.39,32.63,2026-08-21,2.7,25.0,1.4854,9.0,WAIT_HOT,True,99.0,FIRE,2026-08-12 19:51 UTC,market,mid سوق (Bid/Ask) · BS≈$2.58,2.58,2.5,2.9,0.1379,407.0,0.8,2.05,BULL,مطاردة >0.8% — السعر تجاوز Entry ($24.92) وR:R الحي 1:0.8 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈99% · زخم قوي محتمل (مجال TP2 R:R حي 1:2.4) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-12T19:52:46Z,WAIT_HOT,True,2026-08-12,2026-08-13,26.8,2.0,market,tp1_hit,7.54,-25.93,0.0,1.0,19.26,2.63,,1.25,market,-53.7,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-12,CBRG,CALL,24,94,6.76,6.62,5.62,6.95,7.67,8.61,2026-08-21,1.02,7.0,2.5313,9.0,WAIT_HOT,True,99.0,FIRE,2026-08-12 20:51 UTC,market,mid سوق (Bid/Ask) · BS≈$0.97,0.97,1.0,1.05,0.0476,3143.0,0.2,2.11,BULL,مطاردة >0.8% — السعر تجاوز Entry ($6.62) وR:R الحي 1:0.2 — ادخل عند رجوع Entry · مطاردة 2.1% — الشروط ≈99% · زخم قوي محتمل (مجال TP2 R:R حي 1:0.8) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),,,,True,2026-08-12,2026-08-13,5.62,0.16,market,stop_hit,-15.11,-84.31,0.0,1.0,4.53,32.02,,0.3,market,-70.59,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,SPY,CALL,16,71,$776.13,772.9,770.38,784.39,790.99,799.24,2026-08-14,2.45,773.0,0.0,1.0,WAIT_HOT,False,94.0,FIRE,2026-08-13 13:40 UTC,estimate,Bid/Ask صفر — تقدير من Last فقط,8.22,2.38,2.52,0.0556,10005.0,1.4,0.0,BULL,سعر عقد (estimate) — Bid/Ask صفر — تقدير من Last فقط · الشروط ≈94% — جاهز لدخول يدوي عند Entry/تراجع (ليست BUY تلقائي؛ شبه مكتملة),,,,True,2026-08-13,2026-08-14,776.34,2.86,market,expired,0.45,16.73,0.0,1.0,0.84,0.0,0.45,2.86,market,16.73,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,CSCO,PUT,19,69,112.96,112.96,114.48,111.33,109.7,107.6,2026-08-14,1.08,113.0,0.3555,1.0,WAIT_HOT,False,76.0,HOT,2026-08-13 17:37 UTC,market,mid سوق (Bid/Ask) · BS≈$0.85,0.85,1.04,1.13,0.0796,1539.0,1.1,0.0,BULL,PUT مرفوض — SPY صاعد (فلتر اتجاه) — مراقبة فقط · الشروط ≈76% — جاهز لدخول يدوي عند لمس Entry (ليست BUY تلقائي),True,2026-08-13T15:34:35Z,WAIT_HOT,True,2026-08-13,2026-08-14,111.33,1.78,market,tp1_hit,1.44,64.81,0.0,1.0,2.57,2.65,1.13,1.78,market,64.81,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,NEBX,CALL,10,48,38.54,37.77,33.75,39.88,44.22,50.25,2026-08-21,2.65,39.0,0.0625,8.0,WAIT_HOT,True,75.0,HOT,2026-08-13 13:40 UTC,estimate,Bid/Ask صفر — تقدير من Last فقط,0.02,2.57,2.73,0.0586,113.0,0.3,2.04,BULL,مطاردة >0.8% — السعر تجاوز Entry ($37.77) وR:R الحي 1:0.3 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈75% · زخم قوي محتمل (مجال TP2 R:R حي 1:1.2) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),,,,True,2026-08-13,2026-08-14,39.88,4.7,market,tp1_hit,5.59,77.36,0.0,1.0,8.6,13.85,,3.32,market,25.28,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,SPY,CALL,18,78,$778.14,774.53,772.43,786.55,793.28,801.69,2026-08-14,1.04,779.0,0.0629,1.0,BUY,False,99.0,FIRE,2026-08-13 14:10 UTC,market,mid سوق (Bid/Ask) · BS≈$0.69,0.69,1.04,1.05,0.0095,2923.0,1.5,0.0,BULL,Entry تحقق + الاتجاه والزخم مناسبان,True,2026-08-13T14:11:29Z,BUY,True,2026-08-13,2026-08-14,776.34,0.01,market,expired,0.23,-99.04,0.0,1.0,0.62,0.05,0.23,0.01,market,-99.04,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,SMCI,CALL,27,94,40.08,39.28,37.8,42.3,44.42,47.07,2026-08-14,1.04,40.0,0.8203,1.0,WAIT_HOT,True,99.0,FIRE,2026-08-13 17:46 UTC,market,mid سوق (Bid/Ask) · BS≈$0.73,0.73,1.01,1.06,0.0472,18436.0,1.0,2.04,BULL,مطاردة >0.8% — السعر تجاوز Entry ($39.28) وR:R الحي 1:1.0 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈99% · زخم قوي محتمل (مجال TP2 R:R حي 1:1.9) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-13T14:11:29Z,WAIT_HOT,True,2026-08-13,2026-08-14,39.84,0.01,market,expired,1.43,-99.04,0.0,1.0,7.71,2.75,1.43,0.01,market,-99.04,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,SPY,CALL,21,88,$779.10,774.53,772.41,787.57,794.34,802.81,2026-08-14,1.27,780.0,0.0742,1.0,BUY,False,99.0,FIRE,2026-08-13 14:26 UTC,market,mid سوق (Bid/Ask) · BS≈$0.85,0.85,1.26,1.27,0.0079,135741.0,1.3,0.0,BULL,Entry تحقق + الاتجاه والزخم مناسبان,True,2026-08-13T14:27:39Z,BUY,True,2026-08-13,2026-08-14,776.34,0.01,market,expired,0.23,-99.21,0.0,1.0,0.62,0.05,0.23,0.01,market,-99.21,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,HPE,CALL,15,65,61.73,61.73,60.28,63.41,66.16,69.6,2026-08-14,1.08,62.0,0.6602,1.0,WAIT_HOT,False,76.0,HOT,2026-08-13 14:26 UTC,market,mid سوق (Bid/Ask) · BS≈$0.73,0.73,1.02,1.15,0.113,216.0,1.2,0.0,BULL,سبريد مرتفع (11.3%) — الحد 10% · الشروط ≈76% — جاهز لدخول يدوي عند لمس Entry (ليست BUY تلقائي),True,2026-08-13T14:27:40Z,WAIT_HOT,True,2026-08-13,2026-08-13,60.28,0.16,market,stop_hit,-2.35,-85.19,0.0,0.0,2.77,3.32,-4.89,0.02,market,-98.15,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,SMCI,CALL,20,81,41.51,40.68,37.8,42.3,44.42,47.07,2026-08-14,1.12,42.0,1.0898,1.0,WAIT_HOT,True,99.0,FIRE,2026-08-13 15:33 UTC,market,mid سوق (Bid/Ask) · BS≈$0.73,0.73,1.1,1.15,0.0435,3570.0,0.2,2.04,BULL,مطاردة >0.8% — السعر تجاوز Entry ($40.68) وR:R الحي 1:0.2 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈99% · زخم قوي محتمل (مجال TP2 R:R حي 1:0.8) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-13T14:53:31Z,WAIT_HOT,True,2026-08-13,2026-08-14,39.84,0.01,market,expired,-2.06,-99.11,0.0,1.0,4.01,6.1,-2.06,0.01,market,-99.11,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,CRWV,CALL,22,91,110.72,108.51,105.91,111.83,117.49,126.43,2026-08-14,1.98,111.0,0.6963,1.0,WAIT_HOT,True,99.0,FIRE,2026-08-13 15:45 UTC,market,mid سوق (Bid/Ask) · BS≈$1.48,1.48,1.91,2.04,0.0637,1245.0,0.2,2.04,BULL,مطاردة >0.8% — السعر تجاوز Entry ($108.51) وR:R الحي 1:0.2 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈99% · زخم قوي محتمل (مجال TP2 R:R حي 1:1.4) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-13T14:53:31Z,WAIT_HOT,True,2026-08-13,2026-08-14,105.91,0.01,market,stop_hit,-2.4,-99.49,0.0,1.0,8.28,5.54,-3.0,0.01,market,-99.49,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,INFQ,CALL,16,68,12.95,12.69,11.7,13.2,13.9,14.78,2026-08-21,1.1,12.5,1.0996,8.0,WAIT_HOT,True,99.0,FIRE,2026-08-13 15:08 UTC,market,mid سوق (Bid/Ask) · BS≈$1.08,1.08,1.05,1.15,0.087,10869.0,0.2,2.05,BULL,مطاردة >0.8% — السعر تجاوز Entry ($12.69) وR:R الحي 1:0.2 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈99% · زخم قوي محتمل (مجال TP2 R:R حي 1:0.8) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-13T14:53:35Z,WAIT_HOT,True,2026-08-13,2026-08-17,13.2,1.02,market,tp1_hit,4.02,-7.27,0.0,4.0,6.15,8.98,,1.02,market,-7.27,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,CSCO,PUT,19,69,114.96,114.96,116.13,113.33,111.7,108.91,2026-08-14,1.73,115.0,0.4844,1.0,WAIT_HOT,False,86.0,HOT,2026-08-13 14:57 UTC,market,mid سوق (Bid/Ask) · BS≈$1.17,1.17,1.7,1.75,0.0286,2503.0,1.4,0.0,BULL,PUT مرفوض — SPY صاعد (فلتر اتجاه) — مراقبة فقط · الشروط ≈86% — جاهز لدخول يدوي عند لمس Entry (ليست BUY تلقائي),True,2026-08-13T14:53:36Z,WAIT_HOT,True,2026-08-13,2026-08-14,113.33,3.48,market,tp1_hit,1.42,101.16,0.0,1.0,4.26,0.86,2.85,3.48,market,101.16,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,SMCX,CALL,18,75,15.16,14.86,12.76,15.71,16.9,18.39,2026-08-21,1.58,15.0,1.5918,8.0,WAIT_HOT,True,99.0,FIRE,2026-08-13 15:45 UTC,market,mid سوق (Bid/Ask) · BS≈$1.50,1.5,1.55,1.6,0.0313,455.0,0.2,2.02,BULL,مطاردة >0.8% — السعر تجاوز Entry ($14.86) وR:R الحي 1:0.2 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈99% · زخم قوي محتمل (مجال TP2 R:R حي 1:0.7) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-13T14:53:37Z,WAIT_HOT,True,2026-08-13,2026-08-17,12.76,0.4,market,stop_hit,-14.13,-74.68,0.0,4.0,5.72,15.21,,0.4,market,-74.68,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,DRAM,CALL,23,91,56.58,56.58,55.46,58.02,59.46,62.76,2026-08-14,1.01,56.5,0.6074,1.0,BUY,False,99.0,FIRE,2026-08-13 14:57 UTC,market,mid سوق (Bid/Ask) · BS≈$0.76,0.76,1.0,1.02,0.0196,1230.0,1.3,0.0,BULL,Entry تحقق + اختراق قوي رغم الاتجاه المختلط,True,2026-08-13T14:58:48Z,BUY,True,2026-08-13,2026-08-14,58.02,0.67,market,tp1_hit,2.55,-33.66,0.0,1.0,3.92,4.19,1.31,0.67,market,-33.66,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,CRWV,CALL,20,81,110.6,110.6,113.17,107.25,89.77,85.3,2026-08-14,2.16,110.0,0.7197,1.0,WAIT_HOT,False,77.0,HOT,2026-08-13 15:22 UTC,estimate,mid سوق مع انحراف متوسط عن BS,1.37,2.1,2.21,0.0498,4932.0,1.3,0.0,BULL,PUT مرفوض — SPY صاعد (فلتر اتجاه) — مراقبة فقط · الشروط ≈77% — جاهز لدخول يدوي عند لمس Entry (ليست BUY تلقائي),True,2026-08-13T15:09:30Z,WAIT_HOT,True,2026-08-13,2026-08-14,113.17,0.01,market,stop_hit,2.32,-99.54,0.0,1.0,6.23,7.32,-4.83,0.01,market,-99.54,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
